ine,name,pop
48010,Arrieta,582.0
37323,Topas,518.0
16162,Portalrubio de Guadamejud,35.0
39063,Rionansa,1022.0
13052,Malagón,7827.0
23003,Alcaudete,10129.0
31072,Cintruénigo,8565.0
16133,Mota del Cuervo,6089.0
06072,Lobón,2756.0
06060,Guareña,6665.0
46260,Vinalesa,3572.0
30025,Lorquí,7946.0
29042,Coín,26574.0
10198,Valdefuentes,1074.0
10064,Cilleros,1547.0
10041,Caminomorisco,1097.0
35005,Artenara,1024.0
40073,Escalona del Prado,475.0
23007,Arjonilla,3520.0
10216,Zarza de Granadilla,1815.0
03135,Vall de Ebo,231.0
12069,Higueras,54.0
09071,Carcedo de Bureba,36.0
09144,La Gallega,34.0
06052,Fuente de Cantos,4583.0
06055,Fuentes de León,2118.0
37135,La Fuente de San Esteban,1293.0
37017,Aldeanueva de Figueroa,238.0
46071,Bicorp,546.0
49236,Vidayanes,74.0
16019,Altarejos,193.0
06146,Valle de la Serena,1075.0
41074,Peñaflor,3628.0
10065,Collado de la Vera,274.0
31141,Lapoblación,123.0
12126,Vall de Uxó,32242.0
10011,Aldeacentenera,603.0
16169,El Pozuelo,47.0
10159,Robledollano,325.0
42094,Garray,794.0
01049,Añana,141.0
09195,Llano de Bureba,45.0
12122,Useras,954.0
12052,Chert,702.0
06033,Casas de Don Pedro,1375.0
06023,Cabeza del Buey,4489.0
06022,Burguillos del Cerro,2940.0
46237,Tabernes Blanques,9824.0
10155,Riolobos,1173.0
10113,Madroñera,2349.0
28125,Robledo de Chavela,4818.0
24166,Soto de la Vega,1481.0
48072,Ochandiano,1322.0
09003,Adrada de Haza,200.0
01006,Armiñón,236.0
16145,Osa de la Vega,450.0
16152,La Parra de las Vegas,36.0
10132,Navalvillar de Ibor,374.0
04038,Dalías,4196.0
10144,La Pesga,950.0
45179,Valdeverdeja,598.0
13026,Cabezarrubias del Puerto,483.0
37100,Cerezal de Peñahorcada,64.0
05018,Avellaneda,23.0
20051,Legazpia,8384.0
23049,Jabalquinto,1939.0
10004,Acehúche,808.0
06129,Táliga,650.0
10135,Nuñomoral,1196.0
10047,Carcaboso,1076.0
49256,Villanázar,256.0
23017,Cabra del Santo Cristo,1639.0
37310,Sieteiglesias de Tormes,193.0
37236,Pedrosillo de Alba,123.0
04102,Vícar,29342.0
04002,Abrucena,1241.0
01062,Zambrana,452.0
06012,Arroyo de San Serván,4001.0
10051,Casares de las Hurdes,362.0
10076,Galisteo,849.0
10210,Villamiel,379.0
10147,Piornal,1443.0
09113,Covarrubias,501.0
37020,Aldearrubia,518.0
10001,Abadía,337.0
10071,Descargamaría,105.0
14059,San Sebastián de los Ballesteros,865.0
06160,Zalamea de la Serena,3371.0
29079,Periana,3367.0
10217,Zarza de Montánchez,504.0
31060,Burlada,21280.0
50017,Alfajarín,2423.0
42033,Bayubas de Arriba,56.0
03091,Murla,574.0
40048,Castrojimeno,27.0
49063,Faramontanos de Tábara,318.0
07046,San Antonio Abad,29132.0
50091,Las Cuerlas,44.0
50285,Villafranca de Ebro,828.0
04032,Carboneras,8458.0
04099,Vélez-Rubio,6685.0
22094,Chalamera,120.0
06085,Monesterio,4245.0
16038,Buciegas,36.0
31236,Ulzama,1599.0
06030,Capilla,142.0
50243,Sestrica,329.0
37247,Peñarandilla,171.0
45132,Pepino,3421.0
30029,Mula,17937.0
28004,El Álamo,10594.0
10022,Arroyomolinos de la Vera,424.0
50275,Valmadrid,112.0
04066,Níjar,33319.0
04103,Zurgena,3059.0
48039,Garay,332.0
12080,Morella,2501.0
28063,Gargantilla del Lozoya y Pinilla de Buitrago,396.0
28084,Mejorada del Campo,25049.0
47001,Adalia,50.0
16143,Olmedilla de Eliz,20.0
19310,Valtablado del Río,7.0
44133,Lanzuela,24.0
50295,Vistabella de Huerva,51.0
48031,Elanchove,320.0
28047,Collado Villalba,67274.0
13023,Bolaños de Calatrava,12153.0
06131,Torre de Miguel Sesmero,1234.0
10184,El Torno,805.0
10203,Valencia de Alcántara,5150.0
50016,Aldehuela de Liestos,48.0
50022,La Almolda,521.0
31033,Aria,51.0
22036,Argavieso,109.0
34134,Polentinos,41.0
21010,Ayamonte,22001.0
29063,Jimera de Líbar,399.0
20035,Ezquioga-Ichaso,588.0
47172,Torrescárcela,162.0
48027,Durango,30192.0
20021,Belaunza,291.0
20050,Leaburu,390.0
21070,Trigueros,8159.0
21063,San Bartolomé de la Torre,4072.0
50120,Godojos,55.0
50096,Embid de Ariza,28.0
50161,Manchones,91.0
50250,Talamantes,68.0
41078,La Puebla de los Infantes,2949.0
48089,Urdúliz,6128.0
45124,Orgaz,2639.0
46108,Chera,508.0
34067,Dehesa de Montejo,130.0
13010,Alhambra,946.0
13031,Carrión de Calatrava,3239.0
09098,Cerezo de Río Tirón,467.0
12128,Villafamés,1962.0
41098,Villanueva del Ariscal,6965.0
06034,Casas de Reina,200.0
24014,Bembibre,8041.0
20041,Hernialde,326.0
20047,Isasondo,687.0
04014,Almócita,208.0
44051,Calanda,3745.0
49112,Manzanal de los Infantes,133.0
16079,Cueva del Hierro,27.0
35022,Santa Lucía de Tirajana,78584.0
21060,Punta Umbría,16281.0
21005,Almonte,24864.0
06133,Torremejía,2238.0
06132,Torremayor,992.0
41063,Los Molares,3659.0
41071,Paradas,6762.0
46145,Játiva,31008.0
21046,Lucena del Puerto,3390.0
21069,Santa Olalla del Cala,2039.0
35024,Teguise,24027.0
46221,Salem,407.0
50288,Villanueva de Gállego,4852.0
50105,Fayón,448.0
20038,Gaviria,519.0
20022,Berástegui,1114.0
37065,Cabeza del Caballo,224.0
20007,Alzo,447.0
20052,Legorreta,1457.0
20004,Albíztur,328.0
13001,Abenójar,1309.0
21061,Rociana del Condado,8024.0
03078,Hondón de los Frailes,1334.0
34202,Villabasta,33.0
21042,Isla Cristina,21525.0
44125,Huesa del Común,55.0
16255,Villar de la Encina,146.0
10156,Robledillo de Gata,91.0
06050,Fregenal de la Sierra,4715.0
09112,Coruña del Conde,95.0
04075,Pulpí,12214.0
04045,Fiñana,1956.0
50269,Urrea de Jalón,434.0
50280,Vera de Moncayo,317.0
37375,Villoruela,729.0
28070,Horcajo de la Sierra-Aoslos,219.0
50115,Fuentes de Ebro,4862.0
50283,Villadoz,80.0
04024,Benahadux,4901.0
04019,Bacares,226.0
04063,María,1202.0
13078,Socuéllamos,12172.0
50005,Aguilón,265.0
50197,Orés,72.0
09414,Valle de Valdelaguna,187.0
09337,San Juan del Monte,163.0
04100,Vera,20282.0
04030,Canjáyar,1139.0
48037,Galdames,829.0
28056,Fresnedillas de la Oliva,1883.0
19266,Tendilla,353.0
19117,Fontanar,2630.0
01028,Labastida,1558.0
06027,Calzadilla de los Barros,679.0
09155,Haza,33.0
23080,Santo Tomé,2029.0
48036,Galdácano,24776.0
48063,Mendeja,426.0
50193,Nuez de Ebro,886.0
20903,Astigarraga,7812.0
07013,Campos,12485.0
07022,Felanich,19146.0
20048,Larraul,263.0
50093,Chodes,98.0
40181,Real Sitio de San Ildefonso,5217.0
31260,Valle de Yerri,1549.0
41081,La Rinconada,40724.0
47065,Fresno el Viejo,825.0
12002,Ahín,133.0
24203,Villabraz,82.0
37364,Villarino de los Aires,727.0
20033,Elgueta,1133.0
50160,Mallén,2951.0
29090,Tolox,2468.0
06037,La Codosera,1983.0
22133,Labuerda,179.0
31029,Los Arcos,1177.0
41077,La Puebla de Cazalla,10830.0
06070,Jerez de los Caballeros,9095.0
04054,Íllar,492.0
04017,Arboleas,4215.0
19297,Valdarachas,67.0
46254,Venta del Moro,1143.0
10188,Torre de Santa María,508.0
10018,Aliseda,1726.0
23025,Castellar,3147.0
37047,Beleña,258.0
05201,San Bartolomé de Pinares,479.0
09022,Arauzo de Torre,55.0
06137,Valdecaballeros,1036.0
09012,Alfoz de Santa Gadea,102.0
09483,Zazuar,198.0
09058,Buniel,632.0
02035,La Gineta,2656.0
09037,Barbadillo de Herreros,103.0
37373,Villavieja de Yeltes,676.0
09038,Barbadillo del Mercado,134.0
09026,Arlanzón,425.0
30014,Campos del Río,2159.0
46120,Estivella,1710.0
42176,Tajahuerce,22.0
05251,Vadillo de la Sierra,50.0
09009,Albillos,220.0
48097,Zarátamo,1609.0
48055,Lemona,3614.0
42168,Santa María de las Hoyas,112.0
42090,Fuentepinilla,73.0
05046,Canales,42.0
19294,Ujados,20.0
17143,Rabós,232.0
17138,Portbou,1131.0
24190,Valverde-Enrique,148.0
24219,Villaobispo de Otero,514.0
12093,Puebla de Benifasar,229.0
49150,Peque,111.0
50292,Villarreal de Huerva,270.0
42152,Recuerda,61.0
46163,Masalfasar,2716.0
02085,Viveros,293.0
09052,Berzosa de Bureba,26.0
42095,Golmayo,3085.0
30010,Beniel,11582.0
46161,Marines,1967.0
50186,Navardún,35.0
37362,Villares de la Reina,6784.0
42096,Gómara,286.0
42030,Barca,116.0
42158,Rioseco de Soria,123.0
20906,Alzaga,165.0
37173,Lumbrales,1507.0
41055,Lora del Río,18122.0
04062,Macael,5436.0
48088,Ubidea,167.0
48049,Ispáster,721.0
04026,Benitagla,63.0
49207,Santovenia,219.0
17064,Espolla,398.0
17041,Cantallops,366.0
11016,Chipiona,20076.0
24214,Villamejil,653.0
40006,Aldealcorvo,15.0
50218,La Puebla de Albortón,133.0
20005,Alegia,1813.0
17039,Camprodón,2570.0
17079,Gerona,108666.0
05173,Ojos-Albos,89.0
09024,Arenillas de Riopisuerga,156.0
39091,Valdáliga,2135.0
30036,San Pedro del Pinatar,29674.0
24902,Villaornate y Castro,348.0
37303,El Sahugo,178.0
46093,Catadau,3005.0
46051,Benaguacil,12668.0
46176,Montroy,3792.0
11031,San Fernando,93338.0
11009,Benaocaz,742.0
22160,Naval,281.0
34242,Villodrigo,96.0
37261,Puente del Congosto,236.0
28161,Valdemoro,85972.0
50034,Ariza,1096.0
24218,Villanueva de las Manzanas,484.0
50232,Salvatierra de Esca,187.0
50126,Illueca,2782.0
24168,Toral de los Guzmanes,486.0
03119,San Juan de Alicante,26834.0
50273,Valdehorna,29.0
23029,Chiclana de Segura,859.0
24106,Oseja de Sajambre,214.0
24229,Villazanzo de Valderaduey,360.0
09209,Medina de Pomar,6190.0
09019,Arandilla,157.0
50179,Moyuela,221.0
24217,Villamoratiel de las Matas,121.0
48051,Lanestosa,244.0
48057,Lequeitio,7211.0
45095,La Mata,910.0
37304,Sepulcro-Hilario,153.0
24211,Villamandos,272.0
24215,Villamol,134.0
24226,Villaselán,180.0
28130,San Fernando de Henares,39059.0
17060,Darníus,563.0
17066,Figueras,49689.0
17112,Ogassa,222.0
17125,Pardinas,168.0
17019,Besalú,2592.0
03058,Cox,7722.0
41050,Herrera,6575.0
49054,Corrales del Vino,930.0
37244,Peñacaballera,149.0
17042,Capmany,680.0
17086,La Junquera,3420.0
03050,El Campello,31419.0
31216,Sangüesa,4883.0
21029,Cumbres Mayores,1708.0
21034,Galaroza,1366.0
21014,Bonares,6125.0
21027,Cumbres de Enmedio,54.0
21040,Hinojos,4097.0
21006,Alosno,3986.0
02056,Ontur,1895.0
02059,Peñascosa,329.0
42063,Cihuela,35.0
41029,Castilleja de la Cuesta,17074.0
12113,Toga,106.0
46199,Puebla de Farnals,9255.0
46200,Puebla del Duc,2451.0
46187,Palma de Gandía,1897.0
47129,Quintanilla de Onésimo,1043.0
16167,Pozorrubio de Santiago,307.0
50245,Sigüés,72.0
50159,Maluenda,895.0
24171,Trabadelo,321.0
05087,Gotarrendura,173.0
21008,Aroche,2991.0
02039,Higueruela,1133.0
17158,San Clemente Sasebas,690.0
17003,Albañá,157.0
09016,Ameyugo,107.0
09194,Lerma,2629.0
37168,Lagunilla,414.0
37251,Peromingo,121.0
22041,Azara,167.0
09063,Cavia,246.0
24165,Sobrado,275.0
17134,Planolas,313.0
17043,Queralbs,202.0
09410,Valle de Mena,4155.0
09480,Zael,117.0
09482,Zarzosa de Río Pisuerga,29.0
09010,Alcocero de Mola,40.0
09054,Bozoó,101.0
09138,Fuentelisendo,96.0
08235,San Pol de Mar,5793.0
08035,Calella,20864.0
08261,Santa Susanna,4099.0
08110,Malgrat de Mar,19714.0
46095,Caudete de las Fuentes,725.0
46132,Genovés,2822.0
46129,Fuenterrobles,678.0
17167,San Juan de las Abadesas,3393.0
17177,San Pablo de Seguríes,719.0
21025,Cortegana,4617.0
21019,Campofrío,728.0
17011,La Armentera,1080.0
17012,Aviñonet de Puig Ventós,1671.0
21056,Paterna del Campo,3382.0
05241,El Tiemblo,4582.0
14015,Carcabuey,2302.0
04086,Sorbas,2564.0
33068,Somiedo,1031.0
17145,Ribas de Freser,1841.0
17147,Ripoll,10665.0
29074,Montejaque,945.0
02037,Hellín,30836.0
17224,Vilallonga de Ter,395.0
08203,San Cipriano de Vallalta,3872.0
46166,Meliana,11055.0
46248,Turís,7717.0
08163,Pineda de Mar,30108.0
17010,Argelaguer,468.0
25063,Caneján,95.0
17139,Las Presas,1948.0
17091,Llanás,516.0
17096,Las Llosas,197.0
17107,Molló,351.0
25059,Bosost,1189.0
17114,Olot,39519.0
06078,Malpartida de la Serena,508.0
24163,Sariegos,5456.0
46142,Jalance,808.0
03116,Salinas,1828.0
16023,Chillarón de Cuenca,907.0
20080,Zumárraga,9678.0
12089,Peñíscola,8774.0
24058,Corbillos de los Oteros,174.0
24197,Vega de Infanzones,837.0
08187,Sabadell,225368.0
25057,Las Bordas,281.0
17133,Les Planes d'Hostoles,1746.0
02068,Robledo,382.0
24221,Villaquejida,763.0
46103,Cuartell,1810.0
46183,Ollería,8818.0
46128,Fuente la Higuera,2022.0
46216,Rocafort,7751.0
46255,Villalonga,4865.0
16122,Mariana,332.0
21030,Chucena,2306.0
21038,Higuera de la Sierra,1292.0
17098,Mayá de Moncal,498.0
17105,Mieras,369.0
17109,Montagut y Oix,1011.0
17021,Beuda,203.0
08155,Palafolls,10038.0
08284,Tordera,19039.0
17046,Castellfullit de la Roca,966.0
12087,Palanques,34.0
21072,Valverde del Camino,12631.0
25121,Lés,1036.0
17149,Riudaura,526.0
17154,Sales de Llierca,164.0
17016,Báscara,1049.0
17234,Viure,226.0
17029,Boadella,262.0
06042,Cheles,1175.0
46173,Montaberner,1624.0
46246,Tous,1354.0
17030,Cabanas,995.0
17032,Cadaqués,2918.0
17026,Borrassà,804.0
17031,Cabanellas,286.0
24112,Peranzanes,276.0
24137,Sabero,1020.0
21013,Bollullos Par del Condado,14314.0
29008,Alhaurín el Grande,27552.0
17005,Alfar,628.0
17074,Fortiá,793.0
06075,Magacela,502.0
24036,Valle de Ancares,256.0
46146,Jeresa,2418.0
46224,Segart,180.0
22168,Palo,31.0
47080,Manzanillo,48.0
17047,Castellón de Ampurias,12201.0
17051,Cistella,283.0
17192,Setcasas,195.0
17201,San Cristóbal de Tosas,198.0
17170,Vallfogona,225.0
03115,Sagra,441.0
12020,Barracas,188.0
11033,San Roque,34310.0
21021,Cartaya,21471.0
11028,Puerto Real,42527.0
16150,Paracuellos,105.0
22019,Alerre,224.0
12110,Teresa,254.0
17054,Colera,494.0
17062,La Escala,10374.0
46247,Tuéjar,1278.0
46226,Sempere,33.0
46170,Mogente,4401.0
46101,Cuart de les Valls,1029.0
46218,Ròtova,1283.0
46107,Chella,2452.0
25031,Arrés,58.0
25045,Bausen,62.0
24142,San Andrés del Rabanedo,29944.0
10068,Cuacos de Yuste,809.0
17140,Puerto de la Selva,1053.0
17151,Riumors,253.0
17152,Rosas,20365.0
20064,Pasajes,15820.0
20019,Beasáin,14048.0
25086,Esterri de Aneu,917.0
25903,La Guingueta d'Àneu,278.0
25901,Vall de Cardós,388.0
34177,Soto de Cerrato,166.0
34180,Támara de Campos,70.0
47035,Carpio,923.0
30032,Pliego,4003.0
25243,Viella y Medio Arán,5865.0
25247,Vilamós,174.0
22149,Loarre,358.0
46162,Masalavés,1905.0
47037,Castrejón de Trabancos,171.0
16067,Castejón,120.0
19209,Pardos,33.0
17120,Palau Sabardera,1535.0
17128,Pau,560.0
24183,Valderrueda,817.0
24121,Puebla de Lillo,641.0
24167,Soto y Amío,706.0
07002,Alayor,10217.0
09064,Caleruega,385.0
24088,Laguna de Negrillos,1056.0
06096,Orellana de la Sierra,250.0
37141,Gajates,135.0
09323,Rojas,62.0
24223,Villarejo de Órbigo,2856.0
24193,La Vecilla,383.0
07017,Costitx,1591.0
46077,Buñol,9858.0
46114,Domeño,723.0
46112,Chulilla,710.0
30011,Blanca,6882.0
20039,Guetaria,2887.0
24082,Hospital de Órbigo,948.0
24209,Villafranca del Bierzo,2591.0
17077,Garriguella,989.0
17075,Garrigás,480.0
17115,Ordis,409.0
17119,Palau de Santa Eulalia,124.0
37374,Villoria,1239.0
17171,San Lorenzo de la Muga,247.0
46099,Cortes de Pallás,727.0
46121,Estubeny,110.0
17106,Mollet de Peralada,202.0
17111,Navata,1507.0
08121,Mataró,131683.0
34160,San Cebrián de Mudá,142.0
37331,Valdefuentes de Sangusín,182.0
03103,Penáguila,305.0
37037,La Atalaya,102.0
19210,Paredes de Sigüenza,21.0
34222,Villameriel,109.0
34087,Hornillos de Cerrato,171.0
34227,Villanueva del Rebollar,67.0
34086,Hontoria de Cerrato,108.0
40162,Prádena,473.0
34130,Piña de Campos,185.0
34178,Tabanera de Cerrato,133.0
25126,Llavorsí,342.0
17165,San Jaime de Llierca,863.0
06114,Risco,126.0
30031,Ojós,548.0
46116,La Eliana,19839.0
46124,Fontanares,936.0
17088,Lladó,822.0
17092,Llansá,4892.0
08281,Teyá,6898.0
08003,Alella,10262.0
17183,Sant Aniol de Finestrás,382.0
25024,Alto Aneu,453.0
06155,Villar del Rey,2064.0
28055,Estremera,1473.0
08009,Argentona,12891.0
07004,Algaida,6357.0
03082,Jávea,30642.0
07001,Alaró,6121.0
07012,Campanet,2859.0
17129,Pedret y Marsá,208.0
17132,Perelada,2077.0
34155,Ribas de Campos,150.0
34092,Lantadilla,277.0
17135,Pont de Molins,585.0
17136,Pontós,296.0
25123,Lladorre,246.0
25087,Esterri de Cardós,63.0
07029,Lloseta,6463.0
07020,Esporlas,5264.0
25245,Vilaller,496.0
43155,Tortosa,35997.0
17182,Santa Leocadia de Algama,396.0
17187,"Saus, Camallera i Llampaies",897.0
17198,Torroella de Fluviá,778.0
17210,Ventalló,914.0
17093,Llers,1269.0
17100,Masarach,287.0
34103,Mazuecos de Valdeginate,78.0
34903,Loma de Ucieza,186.0
34210,Villahán,96.0
28178,Villanueva de Perales,1715.0
28107,Patones,617.0
28033,Campo Real,6974.0
28167,Velilla de San Antonio,14468.0
28061,Galapagar,36758.0
34158,Salinas de Pisuerga,348.0
14008,Belalcázar,3093.0
14006,Añora,1487.0
34140,La Puebla de Valdavia,79.0
34902,Valle del Retortillo,155.0
47040,Castrobol,43.0
49090,Gema,201.0
34015,Arconada,45.0
34106,Meneses de Campos,109.0
34100,Mantinos,142.0
17185,San Juan les Fonts,3167.0
25221,Tirvia,141.0
17226,Vilamalla,1205.0
17227,Vilamaniscle,185.0
34088,Husillos,413.0
34147,Renedo de la Vega,193.0
37060,Buenavista,368.0
09181,Isar,279.0
25183,Rialp,654.0
25208,Soriguera,446.0
25209,Sort,2236.0
34082,Hérmedes de Cerrato,72.0
34114,Olmos de Ojeda,166.0
28166,Valverde de Alcalá,565.0
46150,Luchente,2314.0
34139,Prádanos de Ojeda,181.0
34196,Valle de Cerrato,77.0
34151,Respenda de la Peña,140.0
34126,Pedrosa de la Vega,277.0
17161,San Feliu de Pallarols,1700.0
25082,Espot,377.0
17228,Vilanant,406.0
17222,Vilahur,164.0
08197,San Andrés de Llavaneras,11938.0
08264,San Vicente de Montalt,6802.0
34211,Villaherreros,211.0
34122,Páramo de Boedo,103.0
17188,La Selva de Mar,223.0
17196,Terradas,337.0
17184,Santa Pau,1579.0
25039,Bajo Pallars,345.0
22195,Quicena,391.0
37139,Fuentes de Béjar,239.0
09348,Santa Inés,153.0
14003,Alcaracejos,1512.0
28002,Ajalvir,4868.0
08153,Orrius,812.0
08030,Cabrils,7765.0
17162,San Ferreol,245.0
25017,Alíns,269.0
25089,Farrera,118.0
32058,Pereiro de Aguiar,6794.0
32059,La Peroja,1793.0
08006,Arenys de Mar,17042.0
08040,Canet de Mar,15198.0
34214,Villalba de Guardo,194.0
34220,Villamartín de Campos,170.0
46068,Benisoda,494.0
08075,Dosrius,6287.0
08126,Montgat,12879.0
08282,Tiana,9331.0
27035,Negueira de Muñiz,236.0
32076,San Cristóbal de Cea,1963.0
40104,Ituero y Lama,492.0
40215,Valtiendas,75.0
27004,Baleira,1093.0
32037,Junquera de Espadañedo,696.0
08172,Premiá de Mar,29431.0
08230,Premiá de Dalt,10632.0
34904,La Pernía,297.0
34102,Mazariegos,202.0
17036,Campdevánol,3241.0
17037,Campellas,163.0
17080,Gombreny,206.0
14007,Baena,18386.0
08007,Arenys de Munt,9558.0
08032,Caldetas,3356.0
46092,Castielfabib,284.0
46104,Cuatretonda,2174.0
33033,Lena,10382.0
17175,San Miguel de Fluviá,860.0
17176,San Mori,163.0
17178,San Pedro Pescador,2290.0
37155,Guijo de Ávila,81.0
09110,Contreras,81.0
46204,El Puig de Santa Maria,9490.0
46241,Titaguas,517.0
27022,Guitiriz,5180.0
27012,Cervantes,1142.0
34125,Pedraza de Campos,73.0
34141,Quintana del Puente,248.0
14004,Almedinilla,2302.0
14005,Almodóvar del Río,8040.0
46037,Alquería de la Condesa,1547.0
40149,Olombrada,490.0
03096,Onil,8114.0
46075,Bufali,162.0
08219,Vilasar de Mar,21227.0
08214,Vilasar de Dalt,9404.0
17180,Santa Coloma de Farnés,13993.0
17193,Sils,6920.0
17028,Bruñola,401.0
17202,Tosa de Mar,6347.0
08118,El Masnou,24761.0
08029,Cabrera de Mar,5045.0
17221,Vilafant,5663.0
17223,Vilajuïga,1177.0
17225,Vilamacolum,406.0
34058,Cevico Navero,175.0
47096,Morales de Campos,128.0
47115,Peñaflor de Hornija,350.0
14072,Villaralto,1059.0
14070,Villanueva del Duque,1409.0
46060,Benifayó,12262.0
46064,Benimuslem,674.0
33064,Santo Adriano,281.0
33058,Riosa,1686.0
17214,Vilabertran,961.0
17217,Viladamat,500.0
32022,Castrelo de Miño,1289.0
27037,Los Nogales,914.0
33052,Proaza,686.0
33067,Sobrescobio,838.0
46045,Barcheta,1578.0
12072,Lucena del Cid,1421.0
34093,La Vid de Ojeda,82.0
34084,Herrera de Valdecañas,148.0
46030,Algimia de Alfara,1115.0
40231,Yanguas de Eresma,117.0
40068,Domingo García,29.0
14073,Villaviciosa de Córdoba,3043.0
14074,El Viso,2499.0
17200,Tortellá,849.0
17208,Vall de Vianya,1347.0
40106,Juarros de Voltoya,185.0
40234,Zarzuela del Pinar,408.0
40092,Fuentidueña,125.0
47071,Geria,492.0
47089,Melgar de Arriba,161.0
47109,Palazuelo de Vedija,164.0
34218,Villaluenga de la Vega,519.0
34108,Monzón de Campos,608.0
33043,Onís,739.0
33040,Nava,5244.0
46057,Benicolet,610.0
46079,Calles,465.0
17095,Lloret de Mar,43000.0
17023,Blanes,42699.0
17009,Arbucias,6665.0
17116,Osor,430.0
10901,Rosalejo,1268.0
22059,Biescas,1640.0
22226,Tardienta,952.0
21074,Villalba del Alcor,3303.0
03045,Bolulla,490.0
13087,Valdepeñas,30782.0
17007,Amer,2422.0
17008,Anglés,5944.0
14071,Villanueva del Rey,1031.0
14069,Villanueva de Córdoba,8328.0
07015,Ciudadela de Menorca,32431.0
41007,La Algaba,16803.0
14002,Aguilar de la Frontera,13130.0
14033,Guadalcázar,1589.0
33078,Yernes y Tameza,134.0
33065,Sariego,1252.0
33029,Illano,277.0
17002,Aiguaviva,804.0
17020,Bescanó,5088.0
46046,Bárig,1501.0
46172,Monserrat,10062.0
12130,Villahermosa del Río,473.0
12101,San Rafael del Río,532.0
03005,Albatera,13566.0
08193,San Acisclo de Vallalta,1477.0
25252,Vilasana,753.0
13089,Villahermosa,1712.0
22061,Binéfar,10235.0
31028,Arce,290.0
22066,Boltaña,1089.0
21054,La Palma del Condado,10841.0
46196,Pinet,156.0
46257,Castellón,6972.0
46195,Piles,3151.0
20077,Villarreal de Urrechua,6730.0
10082,Garrovillas de Alconétar,1941.0
46018,Alcublas,710.0
25173,El Pont de Suert,2381.0
17207,Vall de Bas,3269.0
25043,Valle de Bohí,1122.0
27055,Samos,1158.0
27019,Foz,10329.0
27006,Becerreá,2836.0
46180,Novelé,872.0
14037,Iznájar,3676.0
31251,Viana,4441.0
17089,Llagostera,9585.0
17090,Llambillas,737.0
27040,Palas de Rey,3227.0
15046,Mellid,7817.0
32069,Ribadavia,4895.0
17148,Riudarenas,2532.0
08082,Fogás de Tordera,1704.0
03113,Rojales,17652.0
03066,Elda,55222.0
32042,Lobios,1776.0
32049,Montederramo,660.0
17025,Bordils,1841.0
17038,Camplloch,534.0
17040,Canet de Adri,744.0
32024,Celanova,5723.0
32020,Cartelle,2466.0
03006,Alcalalí,1428.0
03015,Almoradí,22965.0
48084,Sestao,28512.0
28113,Pinto,56651.0
13061,Pedro Muñoz,7585.0
40163,Puebla de Pedraza,56.0
47122,Portillo,2377.0
46016,Alcántara de Júcar,1468.0
46126,Foyos,7995.0
47142,San Cebrián de Mazote,99.0
47181,Valdenebro de los Valles,187.0
17033,Caldas de Malavella,8673.0
